id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2075,15652955.0,Cremonesi,741.0,France,Male,50.0,9.0,0.0,2.0,0.0,1.0,50578.4,0.0
2076,15696047.0,Scott,679.0,Germany,Female,45.0,3.0,92961.61,2.0,1.0,0.0,156048.64,0.0
2077,15775886.0,Lai,706.0,Spain,Male,38.0,3.0,0.0,2.0,1.0,1.0,94888.6,0.0
2078,15724145.0,Pinto,609.0,France,Female,46.0,3.0,0.0,2.0,0.0,0.0,133672.61,0.0
2079,15699294.0,Hs?,594.0,France,Female,36.0,7.0,0.0,2.0,1.0,1.0,16922.28,0.0
2080,15658935.0,Manna,526.0,France,Female,39.0,2.0,0.0,2.0,1.0,1.0,53584.03,0.0
2081,15781409.0,Iadanza,651.0,France,Male,52.0,1.0,0.0,2.0,1.0,1.0,88827.33,0.0
2082,15766427.0,White,676.0,Spain,Female,29.0,2.0,119501.88,1.0,1.0,1.0,128882.66,0.0
2083,15615477.0,Ch'ien,662.0,France,Male,39.0,3.0,0.0,2.0,1.0,1.0,63736.17,0.0
2084,15635197.0,Onio,579.0,Germany,Female,32.0,0.0,116695.27,2.0,1.0,0.0,199290.68,0.0
2085,15700696.0,Onyemauchechi,599.0,France,Male,33.0,2.0,0.0,2.0,1.0,0.0,88890.75,0.0
2086,15726186.0,Tsai,850.0,Germany,Female,47.0,8.0,123935.35,1.0,1.0,1.0,118862.08,1.0
2087,15672983.0,Chu,631.0,France,Female,59.0,3.0,0.0,1.0,1.0,0.0,71830.1,1.0
2088,15708534.0,Scott,687.0,France,Male,33.0,9.0,0.0,2.0,1.0,0.0,165082.25,0.0
2089,15668081.0,O'Sullivan,637.0,Germany,Male,35.0,1.0,170840.08,1.0,1.0,1.0,171706.66,0.0
2090,15781665.0,Omeokachie,713.0,France,Male,30.0,0.0,0.0,2.0,1.0,1.0,51362.82,0.0
2091,15751032.0,Tuan,579.0,Spain,Male,37.0,7.0,0.0,1.0,1.0,0.0,61820.41,0.0
2092,15653572.0,Onwuamaeze,806.0,France,Female,36.0,2.0,0.0,2.0,1.0,1.0,96833.0,0.0
2093,15779390.0,Shih,583.0,France,Male,44.0,4.0,0.0,2.0,1.0,0.0,64833.33,0.0
2094,15774507.0,Biryukov,686.0,France,Male,31.0,2.0,0.0,2.0,0.0,1.0,26767.85,0.0
2095,15786418.0,Kang,713.0,Spain,Male,35.0,1.0,0.0,2.0,1.0,0.0,116537.96,0.0
2096,15677955.0,Skelton,531.0,Germany,Male,57.0,6.0,85906.65,1.0,0.0,0.0,142911.99,1.0
2097,15791323.0,Ch'ien,738.0,France,Female,32.0,6.0,0.0,2.0,1.0,0.0,6923.11,0.0
2098,15619116.0,Frolov,794.0,France,Male,51.0,4.0,108888.76,1.0,1.0,1.0,115068.99,0.0
2099,15671610.0,Hsiung,704.0,France,Male,34.0,10.0,0.0,2.0,1.0,1.0,47318.75,0.0
2100,15609977.0,Smith,726.0,France,Female,32.0,3.0,0.0,2.0,1.0,1.0,113469.65,0.0
2101,15805637.0,Lo Duca,729.0,France,Female,34.0,9.0,124240.93,1.0,0.0,0.0,136610.01,0.0
2102,15605020.0,Ugochukwu,585.0,France,Male,34.0,9.0,0.0,1.0,1.0,0.0,141364.62,0.0
2103,15783097.0,P'eng,787.0,Spain,Female,29.0,9.0,130368.02,2.0,1.0,0.0,92820.85,0.0
2104,15711602.0,Chialuka,592.0,France,Female,31.0,9.0,0.0,1.0,1.0,1.0,132418.59,0.0
2105,15667934.0,Chiang,681.0,Spain,Male,39.0,9.0,0.0,1.0,1.0,0.0,170621.44,0.0
2106,15604020.0,Ch'in,634.0,France,Male,42.0,4.0,61211.18,1.0,1.0,0.0,27886.06,0.0
2107,15732903.0,Chukwufumnanya,718.0,France,Female,58.0,6.0,0.0,2.0,1.0,0.0,114957.22,1.0
2108,15583595.0,Maclean,619.0,France,Male,40.0,5.0,90536.97,1.0,1.0,0.0,43801.27,0.0
2109,15718281.0,Toscani,663.0,France,Male,37.0,2.0,0.0,2.0,1.0,0.0,120531.31,0.0
2110,15663917.0,Folliero,814.0,France,Female,32.0,9.0,0.0,1.0,1.0,0.0,51536.99,0.0
2111,15806822.0,Ozerova,593.0,Spain,Male,38.0,1.0,100194.44,1.0,1.0,1.0,71071.47,0.0
2112,15596021.0,Ch'ang,449.0,France,Male,42.0,3.0,0.0,2.0,0.0,0.0,140889.32,0.0
2113,15775124.0,Chukwumaobim,676.0,France,Female,33.0,7.0,0.0,2.0,1.0,1.0,134467.24,0.0
2114,15769125.0,Nnaife,703.0,France,Male,35.0,8.0,130499.09,1.0,1.0,0.0,55775.84,1.0
2115,15650545.0,Chin,678.0,France,Female,38.0,10.0,0.0,2.0,1.0,0.0,690.84,0.0
2116,15741745.0,Hsiung,682.0,Germany,Female,35.0,6.0,95523.16,1.0,1.0,0.0,126479.35,1.0
2117,15592078.0,Lucchesi,736.0,France,Male,32.0,3.0,0.0,2.0,1.0,1.0,60721.4,0.0
2118,15578546.0,Kao,587.0,France,Male,27.0,2.0,0.0,2.0,0.0,1.0,62820.87,0.0
2119,15770345.0,Chiu,746.0,France,Female,38.0,8.0,0.0,2.0,1.0,0.0,183399.12,0.0
2120,15573971.0,Ch'iu,646.0,Germany,Female,48.0,6.0,118633.08,1.0,1.0,0.0,58979.85,1.0
2121,15722538.0,Neumann,596.0,Germany,Male,40.0,9.0,130170.82,1.0,1.0,0.0,151902.78,1.0
2122,15792868.0,Ts'ui,535.0,Spain,Male,37.0,2.0,120599.38,1.0,0.0,1.0,171928.04,0.0
2123,15571261.0,Doyne,543.0,Germany,Female,35.0,7.0,111432.13,1.0,1.0,0.0,74836.64,0.0
2124,15799435.0,Teng,714.0,France,Male,34.0,0.0,123070.89,1.0,1.0,0.0,48606.71,0.0
2125,15799600.0,Ch'iu,710.0,France,Female,41.0,9.0,0.0,2.0,1.0,0.0,147090.9,0.0
2126,15752097.0,H?,634.0,France,Female,28.0,8.0,0.0,2.0,1.0,0.0,126475.79,0.0
2127,15603749.0,Palerma,732.0,Germany,Male,32.0,7.0,96408.98,2.0,0.0,1.0,138021.36,0.0
2128,15621203.0,H?,710.0,France,Female,63.0,3.0,0.0,1.0,1.0,0.0,126761.2,1.0
2129,15784700.0,Fanucci,685.0,Spain,Female,31.0,9.0,0.0,2.0,1.0,0.0,63831.72,0.0
2130,15578648.0,De Luca,675.0,France,Female,36.0,1.0,99580.13,1.0,1.0,0.0,51695.41,0.0
2131,15658169.0,Okagbue,706.0,Spain,Male,33.0,8.0,0.0,2.0,0.0,1.0,125762.95,0.0
2132,15749401.0,Oluchukwu,678.0,France,Male,34.0,6.0,0.0,2.0,1.0,1.0,106977.8,0.0
2133,15663936.0,Martin,721.0,France,Male,37.0,2.0,0.0,1.0,1.0,1.0,94433.08,0.0
2134,15596972.0,Ch'iu,583.0,Germany,Female,49.0,7.0,90537.16,1.0,1.0,0.0,40980.87,1.0
2135,15622532.0,T'ang,653.0,Germany,Female,53.0,0.0,115141.18,1.0,0.0,1.0,143668.88,1.0
2136,15616367.0,Onyekachukwu,632.0,France,Male,38.0,4.0,0.0,2.0,1.0,1.0,168521.72,0.0
2137,15661409.0,Palermo,648.0,France,Male,23.0,8.0,0.0,2.0,1.0,0.0,81251.24,0.0
2138,15580149.0,T'ien,687.0,France,Male,39.0,7.0,0.0,2.0,1.0,0.0,161579.85,0.0
2139,15712596.0,Olisanugo,616.0,France,Female,39.0,1.0,0.0,2.0,1.0,1.0,94738.54,0.0
2140,15605827.0,Iweobiegbunam,775.0,Germany,Male,43.0,9.0,126670.33,1.0,1.0,1.0,97983.44,1.0
2141,15589329.0,Okwudiliolisa,695.0,Spain,Male,40.0,5.0,0.0,2.0,0.0,1.0,101433.76,0.0
2142,15581871.0,McLean,666.0,Germany,Male,38.0,6.0,113913.57,2.0,1.0,0.0,90876.95,0.0
2143,15624781.0,Trevisano,592.0,Germany,Male,40.0,6.0,150593.61,2.0,1.0,1.0,62454.01,0.0
2144,15670552.0,Tien,773.0,France,Female,26.0,3.0,0.0,2.0,1.0,0.0,124720.58,0.0
2145,15733169.0,Mazzanti,781.0,Germany,Female,33.0,3.0,115988.86,1.0,1.0,0.0,162763.01,0.0
2146,15707479.0,Ugochukwutubelum,706.0,France,Female,26.0,5.0,0.0,2.0,1.0,0.0,95611.47,0.0
2147,15807595.0,Onyeorulu,756.0,Germany,Female,31.0,7.0,109632.85,2.0,1.0,0.0,133672.61,0.0
2148,15762543.0,Shih,758.0,France,Male,31.0,6.0,87739.08,1.0,1.0,0.0,173779.25,0.0
2149,15757867.0,Chiebuka,659.0,France,Female,34.0,2.0,0.0,2.0,1.0,0.0,157891.11,0.0
2150,15814519.0,Tuan,743.0,France,Male,32.0,5.0,0.0,2.0,1.0,0.0,162858.29,0.0
2151,15752312.0,Trevisano,662.0,France,Male,45.0,10.0,0.0,2.0,1.0,1.0,125553.97,0.0
2152,15815645.0,Chiu,651.0,France,Female,44.0,7.0,142296.13,1.0,0.0,0.0,61946.92,0.0
2153,15729557.0,Chinedum,593.0,Spain,Female,35.0,8.0,0.0,2.0,1.0,1.0,124592.84,0.0
2154,15690540.0,Chukwudi,587.0,France,Male,39.0,8.0,102773.2,1.0,1.0,0.0,86699.98,0.0
2155,15569526.0,Lu,641.0,France,Female,26.0,3.0,0.0,2.0,1.0,0.0,138350.74,0.0
2156,15686957.0,Hsiung,674.0,France,Female,35.0,4.0,0.0,2.0,1.0,1.0,138542.89,0.0
2157,15631477.0,Onyeoruru,684.0,Germany,Male,36.0,7.0,132576.25,1.0,1.0,1.0,143665.44,0.0
2158,15767129.0,Onyemauchechukwu,757.0,France,Male,44.0,10.0,0.0,2.0,1.0,0.0,55324.49,0.0
2159,15567422.0,Udinesi,723.0,France,Male,38.0,3.0,0.0,1.0,1.0,0.0,115227.02,0.0
2160,15570134.0,Walker,583.0,Spain,Male,37.0,5.0,0.0,2.0,0.0,0.0,94620.0,0.0
2161,15598948.0,Hs?,704.0,Germany,Female,41.0,9.0,130368.31,1.0,1.0,0.0,114566.47,0.0
2162,15673481.0,Tsou,718.0,Spain,Female,40.0,1.0,0.0,2.0,0.0,1.0,53584.03,0.0
2163,15799031.0,Shubin,585.0,Spain,Male,32.0,5.0,0.0,2.0,1.0,0.0,136675.22,0.0
2164,15710687.0,Manna,681.0,France,Male,35.0,3.0,103711.56,1.0,1.0,1.0,76642.68,0.0
2165,15584925.0,Yuryeva,669.0,France,Female,33.0,1.0,123971.31,1.0,1.0,1.0,78854.57,0.0
2166,15756920.0,Hsieh,717.0,France,Male,35.0,9.0,0.0,2.0,1.0,1.0,5791.85,0.0
2167,15781884.0,Fyodorova,676.0,France,Male,35.0,5.0,0.0,2.0,0.0,0.0,162428.05,0.0
2168,15623695.0,Hsing,628.0,Spain,Male,34.0,7.0,106036.52,1.0,0.0,1.0,119313.74,0.0
2169,15768600.0,Milano,656.0,France,Female,38.0,9.0,86843.61,1.0,1.0,0.0,123882.73,1.0
2170,15758836.0,Chimaobim,757.0,France,Female,32.0,2.0,0.0,2.0,1.0,0.0,172782.69,0.0
2171,15791842.0,De Luca,673.0,France,Male,29.0,1.0,0.0,2.0,1.0,0.0,69676.55,0.0
2172,15682235.0,Folliero,694.0,France,Female,56.0,7.0,0.0,2.0,1.0,1.0,140889.32,0.0
2173,15638355.0,K'ung,643.0,France,Male,29.0,2.0,131762.94,1.0,1.0,0.0,72643.95,0.0
2174,15592707.0,Palerma,685.0,Spain,Male,41.0,7.0,0.0,2.0,0.0,1.0,172668.39,0.0
2175,15751446.0,Tsou,678.0,Germany,Male,50.0,9.0,114590.58,1.0,1.0,0.0,186948.35,1.0
2176,15599081.0,K?,431.0,Germany,Male,29.0,7.0,126473.99,2.0,1.0,0.0,45438.38,0.0
2177,15654408.0,Scott,682.0,Germany,Male,36.0,2.0,81070.34,1.0,1.0,0.0,52462.25,0.0
2178,15773779.0,Hs?,584.0,France,Female,51.0,7.0,0.0,1.0,1.0,0.0,112973.6,1.0
2179,15771383.0,Nwoye,705.0,France,Male,34.0,8.0,110927.87,1.0,1.0,1.0,83090.35,0.0
2180,15703763.0,Chia,547.0,France,Male,45.0,4.0,0.0,2.0,1.0,1.0,186489.95,0.0
2181,15572706.0,Niu,605.0,Spain,Male,38.0,1.0,0.0,1.0,1.0,1.0,121098.65,1.0
2182,15733297.0,Liao,687.0,France,Male,41.0,8.0,0.0,2.0,1.0,0.0,172459.39,0.0
2183,15588928.0,Ch'ang,597.0,France,Male,45.0,6.0,0.0,2.0,0.0,1.0,82298.59,0.0
2184,15730076.0,O'Loghlen,558.0,Spain,Male,29.0,8.0,124227.14,1.0,1.0,0.0,167984.72,0.0
2185,15600174.0,Raff,672.0,Germany,Female,52.0,4.0,115046.74,1.0,1.0,1.0,68730.91,1.0
2186,15581276.0,Rene,656.0,Germany,Male,38.0,3.0,127076.68,2.0,1.0,1.0,140763.18,0.0
2187,15654074.0,Kuo,738.0,France,Female,54.0,8.0,0.0,3.0,0.0,0.0,73882.49,1.0
2188,15589572.0,Palerma,668.0,France,Male,30.0,8.0,0.0,1.0,1.0,0.0,47775.34,0.0
2189,15767891.0,Yobachi,652.0,France,Female,40.0,6.0,0.0,1.0,1.0,0.0,27359.19,1.0
2190,15693737.0,Mancini,471.0,France,Female,31.0,5.0,161807.18,1.0,1.0,1.0,169583.68,0.0
2191,15682211.0,Chienezie,619.0,Spain,Male,38.0,4.0,95167.55,1.0,1.0,1.0,109626.18,0.0
2192,15703455.0,Chiganu,721.0,France,Male,32.0,7.0,116933.11,1.0,1.0,0.0,69055.45,0.0
2193,15651955.0,Ts'ui,543.0,Spain,Male,38.0,7.0,0.0,2.0,1.0,0.0,65765.22,0.0
2194,15771742.0,Onwuamaeze,590.0,France,Female,41.0,8.0,75212.28,4.0,1.0,1.0,141827.83,1.0
2195,15727688.0,Hsieh,582.0,France,Female,35.0,4.0,0.0,2.0,1.0,0.0,55857.48,0.0
2196,15684958.0,Pirozzi,758.0,Spain,Female,38.0,9.0,0.0,2.0,1.0,1.0,78970.58,0.0
2197,15647975.0,Foveaux,662.0,France,Male,36.0,2.0,142644.64,1.0,1.0,0.0,91098.76,0.0
2198,15690164.0,Hsu,676.0,Germany,Female,39.0,5.0,123906.22,1.0,1.0,0.0,94912.78,1.0
2199,15644501.0,Ch'en,628.0,France,Male,27.0,8.0,0.0,2.0,1.0,0.0,151903.6,0.0
2200,15707025.0,Onwuamaeze,657.0,Spain,Male,43.0,2.0,0.0,2.0,1.0,0.0,96444.88,0.0
2201,15612455.0,Calabresi,609.0,France,Female,39.0,9.0,0.0,2.0,1.0,1.0,75574.48,0.0
2202,15796787.0,Martin,592.0,Spain,Male,34.0,5.0,0.0,1.0,1.0,1.0,120830.73,0.0
2203,15590091.0,Calabrese,684.0,Germany,Female,33.0,4.0,130854.59,2.0,1.0,1.0,131372.39,0.0
2204,15642619.0,Chiazagomekpere,652.0,France,Male,38.0,5.0,0.0,1.0,0.0,0.0,81602.02,0.0
2205,15695078.0,Tsao,655.0,France,Male,40.0,9.0,0.0,2.0,1.0,1.0,161076.92,0.0
2206,15585047.0,Obiora,619.0,France,Male,56.0,7.0,0.0,3.0,1.0,0.0,64853.51,1.0
2207,15783883.0,Chukwubuikem,849.0,France,Male,21.0,5.0,0.0,2.0,1.0,1.0,82969.61,0.0
2208,15583748.0,Ritchie,516.0,France,Female,51.0,3.0,0.0,2.0,1.0,1.0,143598.7,0.0
2209,15690526.0,Yeh,710.0,France,Female,36.0,8.0,0.0,1.0,0.0,1.0,131644.41,1.0
2210,15761783.0,Chiganu,599.0,France,Female,36.0,1.0,0.0,2.0,0.0,0.0,168515.61,0.0
2211,15694395.0,Chu,685.0,France,Male,38.0,8.0,0.0,2.0,1.0,0.0,24472.23,0.0
2212,15712608.0,Hao,722.0,Germany,Male,40.0,8.0,127290.61,1.0,1.0,0.0,45941.55,1.0
2213,15676526.0,Manna,669.0,France,Female,57.0,4.0,135962.4,1.0,1.0,1.0,9983.88,1.0
2214,15661219.0,Ts'ao,683.0,France,Male,32.0,7.0,0.0,2.0,1.0,1.0,107876.2,0.0
2215,15641175.0,Fiorentini,652.0,France,Male,47.0,6.0,127726.25,1.0,1.0,1.0,132798.65,0.0
2216,15589437.0,T'ao,644.0,France,Female,25.0,0.0,0.0,1.0,1.0,1.0,169654.81,0.0
2217,15711386.0,Chigozie,682.0,France,Female,33.0,5.0,0.0,1.0,0.0,1.0,96929.24,0.0
2218,15803764.0,Hsieh,752.0,France,Female,43.0,3.0,0.0,1.0,0.0,0.0,126812.63,1.0
2219,15791780.0,Liao,587.0,France,Male,34.0,5.0,114642.13,1.0,1.0,0.0,173516.71,0.0
2220,15733138.0,O'Loghlen,694.0,Germany,Female,47.0,0.0,96439.81,1.0,1.0,0.0,92826.35,1.0
2221,15724307.0,Tretiakova,683.0,Germany,Female,36.0,5.0,144705.87,2.0,1.0,1.0,122580.48,0.0
2222,15628144.0,Trevisano,679.0,Spain,Male,28.0,4.0,0.0,2.0,0.0,1.0,118570.53,0.0
2223,15745080.0,White,755.0,France,Female,37.0,9.0,0.0,2.0,1.0,0.0,125240.8,0.0
2224,15606849.0,Onyemachukwu,677.0,Germany,Male,41.0,7.0,141099.43,1.0,1.0,1.0,166694.93,0.0
2225,15652626.0,Ross,705.0,France,Female,35.0,8.0,0.0,2.0,1.0,1.0,81753.92,0.0
2226,15777076.0,Ch'ien,785.0,Spain,Male,47.0,1.0,121854.45,1.0,1.0,0.0,147822.44,0.0
2227,15625942.0,Hs?,599.0,Spain,Female,55.0,4.0,0.0,1.0,1.0,1.0,156774.75,1.0
2228,15690540.0,Tuan,753.0,France,Male,33.0,0.0,122568.05,1.0,1.0,1.0,177624.01,0.0
2229,15709531.0,Chukwudi,703.0,Germany,Female,53.0,3.0,122793.96,1.0,1.0,0.0,184524.74,1.0
2230,15736420.0,Ozerova,696.0,Germany,Male,41.0,3.0,105302.66,1.0,1.0,0.0,130514.78,1.0
2231,15806932.0,Yefremova,721.0,France,Male,39.0,10.0,0.0,1.0,0.0,1.0,180934.67,0.0
2232,15671249.0,Tsao,686.0,France,Male,29.0,6.0,0.0,2.0,0.0,1.0,56563.41,0.0
2233,15679760.0,Y?,835.0,France,Male,40.0,9.0,108465.65,2.0,1.0,1.0,171928.04,0.0
2234,15663917.0,Johnson,744.0,France,Male,31.0,4.0,0.0,2.0,1.0,1.0,164064.44,0.0
2235,15751561.0,Chukwufumnanya,521.0,France,Male,36.0,4.0,0.0,2.0,1.0,1.0,167066.95,0.0
2236,15747222.0,Chuang,551.0,France,Female,33.0,8.0,0.0,2.0,0.0,0.0,141756.32,0.0
2237,15688619.0,Chukwudi,686.0,France,Female,34.0,1.0,104584.11,2.0,0.0,0.0,120893.07,0.0
2238,15756481.0,Ukaegbunam,773.0,France,Male,36.0,3.0,125921.37,1.0,1.0,1.0,172749.4,0.0
2239,15806913.0,Bibi,694.0,Spain,Male,37.0,3.0,138847.9,1.0,1.0,0.0,114448.77,0.0
2240,15663830.0,Chukwufumnanya,676.0,Spain,Female,29.0,9.0,0.0,2.0,1.0,0.0,141830.62,0.0
2241,15778157.0,Piazza,572.0,France,Male,36.0,5.0,0.0,2.0,1.0,0.0,172810.51,0.0
2242,15773949.0,Chiemela,684.0,France,Male,31.0,5.0,0.0,2.0,1.0,0.0,83910.4,0.0
2243,15781702.0,Iloerika,556.0,France,Female,38.0,4.0,0.0,2.0,1.0,0.0,145558.42,0.0
2244,15572467.0,Pinto,685.0,France,Female,23.0,2.0,0.0,2.0,1.0,1.0,148087.62,0.0
2245,15796413.0,Nwabugwu,537.0,France,Female,35.0,4.0,0.0,2.0,1.0,0.0,5983.8,0.0
2246,15641410.0,Nwankwo,764.0,France,Male,30.0,7.0,0.0,2.0,1.0,1.0,71179.31,0.0
2247,15602845.0,Manna,648.0,France,Male,28.0,8.0,0.0,2.0,1.0,1.0,154464.66,0.0
2248,15645593.0,Onyemachukwu,622.0,France,Female,29.0,6.0,0.0,2.0,1.0,0.0,160968.99,0.0
2249,15641655.0,Chukwumaobim,752.0,France,Female,31.0,8.0,145512.88,1.0,1.0,0.0,61164.45,0.0
2250,15639277.0,Iloerika,718.0,Spain,Male,34.0,6.0,74963.5,1.0,1.0,1.0,111868.23,0.0
2251,15638231.0,Uchenna,703.0,France,Male,31.0,10.0,0.0,2.0,1.0,0.0,91098.76,0.0
2252,15716347.0,Tien,597.0,Spain,Female,46.0,1.0,143330.56,2.0,1.0,1.0,149807.01,0.0
2253,15656029.0,Chiemenam,556.0,France,Female,42.0,3.0,0.0,1.0,1.0,0.0,114774.35,1.0
2254,15650034.0,White,579.0,France,Female,50.0,5.0,93833.86,1.0,1.0,1.0,127623.36,0.0
2255,15573730.0,Olisaemeka,745.0,France,Male,36.0,8.0,130170.82,1.0,1.0,0.0,161848.03,0.0
2256,15807457.0,Chukwudi,776.0,France,Female,32.0,9.0,0.0,1.0,1.0,1.0,48644.94,0.0
2257,15717164.0,Ch'iu,735.0,France,Male,47.0,6.0,0.0,1.0,1.0,0.0,80120.19,1.0
2258,15664802.0,Fanucci,498.0,Germany,Male,47.0,2.0,131354.25,2.0,1.0,0.0,51548.14,0.0
2259,15690733.0,Ch'ang,589.0,France,Female,32.0,5.0,0.0,2.0,0.0,1.0,133051.64,0.0
2260,15669664.0,Onuoha,682.0,France,Male,55.0,9.0,0.0,2.0,0.0,1.0,106040.97,1.0
2261,15753549.0,Genovese,609.0,France,Male,36.0,8.0,0.0,2.0,1.0,0.0,131804.86,0.0
2262,15732360.0,K?,595.0,France,Male,37.0,3.0,0.0,2.0,1.0,1.0,158054.49,0.0
2263,15615012.0,Maughan,850.0,France,Male,38.0,3.0,0.0,2.0,0.0,0.0,174777.98,0.0
2264,15607986.0,Pirozzi,634.0,Spain,Male,30.0,1.0,0.0,2.0,1.0,0.0,162719.69,0.0
2265,15681562.0,Lombardi,613.0,France,Male,37.0,8.0,111063.73,2.0,0.0,0.0,101866.39,1.0
2266,15732774.0,Palerma,677.0,France,Female,31.0,1.0,0.0,2.0,1.0,0.0,146388.85,0.0
2267,15689602.0,Pirozzi,634.0,France,Female,50.0,7.0,0.0,1.0,1.0,0.0,127547.28,1.0
2268,15775082.0,Chin,682.0,Germany,Male,32.0,7.0,135637.0,1.0,1.0,1.0,90928.48,0.0
2269,15808175.0,Chiekwugo,773.0,Spain,Male,40.0,1.0,0.0,2.0,1.0,0.0,129964.94,0.0
2270,15607546.0,Caffyn,716.0,Germany,Female,31.0,0.0,141749.68,2.0,1.0,1.0,140889.32,0.0
2271,15704586.0,Pagnotto,682.0,France,Female,33.0,3.0,0.0,2.0,1.0,1.0,84908.2,0.0
2272,15572390.0,T'ien,621.0,France,Female,25.0,1.0,0.0,2.0,1.0,0.0,62746.54,0.0
2273,15675896.0,Obiajulu,549.0,Spain,Male,50.0,2.0,0.0,1.0,1.0,0.0,5104.08,1.0
2274,15581252.0,Okwuoma,731.0,Spain,Male,32.0,5.0,0.0,2.0,1.0,1.0,144290.25,0.0
2275,15645029.0,Teng,646.0,France,Female,36.0,1.0,129974.79,1.0,1.0,1.0,38761.61,0.0
2276,15781802.0,Li Fonti,603.0,Germany,Female,36.0,6.0,126473.99,2.0,1.0,0.0,58855.85,0.0
2277,15591257.0,Nwankwo,730.0,France,Female,38.0,3.0,0.0,2.0,1.0,1.0,113483.4,0.0
2278,15685314.0,Lucciano,598.0,France,Female,36.0,4.0,0.0,2.0,1.0,0.0,126726.33,0.0
2279,15742238.0,Lo,559.0,France,Female,31.0,5.0,128881.95,1.0,1.0,1.0,74878.46,0.0
2280,15752312.0,P'eng,569.0,Spain,Female,40.0,3.0,0.0,2.0,1.0,1.0,75848.24,0.0
2281,15747097.0,Tien,678.0,Germany,Male,33.0,9.0,99640.89,2.0,1.0,0.0,152417.79,0.0
2282,15783714.0,T'ien,850.0,Spain,Female,41.0,3.0,0.0,2.0,1.0,0.0,130442.08,0.0
2283,15662291.0,Ch'iu,591.0,France,Male,42.0,1.0,121326.42,1.0,1.0,0.0,56562.57,0.0
2284,15597968.0,Lucchese,724.0,France,Male,35.0,5.0,0.0,2.0,1.0,1.0,50974.57,0.0
2285,15790355.0,Y?,730.0,France,Male,38.0,2.0,0.0,2.0,1.0,0.0,1710.89,0.0
2286,15684461.0,Houghton,705.0,Germany,Male,40.0,8.0,92659.2,2.0,0.0,1.0,70550.0,0.0
2287,15743714.0,Nwokike,662.0,France,Male,46.0,8.0,146050.92,1.0,1.0,0.0,59864.96,0.0
2288,15747591.0,Ch'ang,679.0,Germany,Male,43.0,7.0,92887.06,2.0,1.0,1.0,152273.23,0.0
2289,15697497.0,Nnamutaezinwa,708.0,Spain,Male,32.0,6.0,0.0,2.0,1.0,0.0,37662.49,0.0
2290,15751185.0,Lucchesi,570.0,France,Male,45.0,5.0,0.0,1.0,1.0,0.0,109057.56,0.0
2291,15585748.0,Calabrese,704.0,France,Male,59.0,3.0,0.0,2.0,1.0,1.0,171657.57,0.0
2292,15668575.0,White,681.0,Germany,Male,38.0,2.0,104783.81,2.0,0.0,0.0,184936.77,1.0
2293,15723604.0,Chinwemma,792.0,France,Male,31.0,2.0,0.0,2.0,1.0,1.0,171378.77,0.0
2294,15579566.0,Kao,646.0,France,Male,39.0,5.0,0.0,2.0,1.0,1.0,97906.38,0.0
2295,15701291.0,Lucchesi,637.0,France,Female,36.0,5.0,0.0,2.0,1.0,1.0,140187.42,0.0
2296,15746203.0,Chukwufumnanya,686.0,Spain,Female,56.0,2.0,102994.04,1.0,1.0,1.0,52469.01,1.0
2297,15732299.0,Yobachi,663.0,France,Female,28.0,0.0,0.0,2.0,1.0,0.0,91943.94,0.0
2298,15603088.0,Ch'ien,731.0,France,Male,35.0,8.0,0.0,2.0,1.0,0.0,57926.81,0.0
2299,15808023.0,Ch'ang,597.0,France,Male,38.0,8.0,136980.23,1.0,1.0,1.0,182025.95,0.0
2300,15793813.0,Iadanza,652.0,France,Male,39.0,4.0,0.0,2.0,1.0,0.0,133672.61,0.0
2301,15588908.0,Tung,708.0,France,Female,47.0,6.0,0.0,2.0,0.0,0.0,138380.11,0.0
2302,15792989.0,Shih,754.0,Spain,Male,38.0,8.0,0.0,2.0,1.0,1.0,135875.54,0.0
2303,15690695.0,Kao,633.0,France,Male,29.0,5.0,141782.57,1.0,1.0,0.0,115985.38,0.0
2304,15735688.0,T'ien,756.0,France,Male,41.0,9.0,0.0,2.0,1.0,0.0,122547.58,0.0
2305,15770101.0,T'ang,762.0,France,Female,38.0,3.0,0.0,2.0,1.0,0.0,101418.05,0.0
2306,15634491.0,Ch'in,579.0,France,Male,40.0,6.0,137222.77,1.0,0.0,1.0,86564.51,1.0
2307,15685829.0,O'Donnell,730.0,Spain,Female,37.0,4.0,0.0,2.0,0.0,1.0,122547.58,0.0
2308,15695819.0,Yobanna,622.0,France,Female,34.0,1.0,0.0,2.0,1.0,1.0,103901.27,0.0
2309,15702631.0,T'ien,570.0,France,Female,45.0,6.0,0.0,1.0,1.0,0.0,127630.88,1.0
2310,15586629.0,Baresi,656.0,France,Male,46.0,7.0,0.0,2.0,1.0,1.0,82351.06,0.0
2311,15770567.0,Ch'ien,679.0,France,Male,39.0,7.0,96479.81,1.0,1.0,1.0,157959.02,0.0
2312,15682955.0,Young,588.0,Spain,Male,38.0,3.0,0.0,2.0,1.0,1.0,102233.73,0.0
2313,15592583.0,Kambinachi,554.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,103715.93,0.0
2314,15739578.0,Teng,709.0,France,Female,36.0,6.0,129945.04,1.0,1.0,1.0,140941.47,0.0
